date,mktrf,smb,hml,rf,umd
20161214,-0.008200,-0.003600,-0.002800,0.00001,0.000700
20161215,0.004600,0.003700,0.002800,0.00001,0.002900
20161216,-0.002200,0.000500,-0.004100,0.00001,-0.008000
20161219,0.002200,0.003100,0.000900,0.00001,0.001500
20161220,0.004400,0.004300,0.006800,0.00001,0.004600
20161221,-0.002400,-0.003800,0.002300,0.00001,0.002900
20161222,-0.003000,-0.007500,0.002500,0.00001,0.002800
20161223,0.001900,0.005600,-0.005100,0.00001,-0.004100
20161227,0.002700,0.002100,0.001300,0.00001,0.002800
20161228,-0.008700,-0.002700,0.000900,0.00001,-0.001400
20161229,-0.000400,0.001300,-0.003100,0.00001,0.000800
20161230,-0.005200,-0.001100,0.002100,0.00001,-0.003000
20170103,0.008300,-0.001100,0.000800,0.00002,-0.006100
20170104,0.007900,0.009600,-0.001500,0.00002,-0.003900
20170105,-0.002100,-0.008600,-0.008000,0.00002,-0.006500
20170106,0.002900,-0.006300,-0.003100,0.00002,-0.002100
20170109,-0.003700,-0.002700,-0.010400,0.00002,-0.003700
20170110,0.001600,0.009700,0.005600,0.00002,0.007200
20170111,0.003100,-0.003200,0.005300,0.00002,0.007600
20170112,-0.003000,-0.005700,-0.008900,0.00002,-0.005300
20170113,0.002900,0.006300,-0.000800,0.00002,0.001800
20170117,-0.004900,-0.008600,-0.005900,0.00002,-0.009000
20170118,0.002400,0.001700,0.002400,0.00002,0.005100
20170119,-0.003800,-0.005000,-0.000400,0.00002,0.003500
20170120,0.003300,0.000600,0.001800,0.00002,0.001900
20170123,-0.002900,-0.000200,-0.003000,0.00002,0.000900
20170124,0.008300,0.006800,0.008000,0.00002,0.011700
20170125,0.008400,0.001500,0.003500,0.00002,0.005000
20170126,-0.001000,-0.006200,0.003800,0.00002,0.005200
20170127,-0.001200,0.000300,-0.006600,0.00002,0.000200
20170130,-0.006800,-0.007200,-0.004100,0.00002,-0.006900
20170131,0.000000,0.008800,-0.005500,0.00002,-0.007100
20170201,0.000400,-0.000500,0.000200,0.00002,0.004400
20170202,-0.000200,-0.002600,-0.003100,0.00002,-0.005200
20170203,0.008200,0.005500,0.006400,0.00002,0.008100
20170206,-0.002700,-0.005700,-0.002000,0.00002,-0.002700
20170207,-0.000100,-0.003000,-0.005100,0.00002,-0.002500
20170208,0.000600,-0.002400,-0.005300,0.00002,-0.006100
20170209,0.007200,0.007100,0.000200,0.00002,0.004700
20170210,0.003800,0.003900,0.001200,0.00002,-0.003500
20170213,0.004900,-0.003200,0.003200,0.00002,0.002300
20170214,0.004500,-0.002300,0.003300,0.00002,0.000900
20170215,0.005400,0.001900,-0.004400,0.00002,-0.002800
20170216,-0.001600,-0.002100,-0.000300,0.00002,-0.000700
20170217,0.002000,-0.000100,-0.005700,0.00002,-0.004100
20170221,0.006000,-0.000400,0.001300,0.00002,0.000900
20170222,-0.001500,-0.003800,0.001100,0.00002,-0.000300
20170223,-0.001100,-0.006800,0.002600,0.00002,-0.005900
20170224,0.001500,0.000400,-0.009200,0.00002,-0.006000
20170227,0.002200,0.008200,-0.003400,0.00002,0.001900
20170228,-0.004200,-0.013800,0.002100,0.00002,0.000600
20170301,0.014700,0.004300,0.007100,0.00001,0.012600
20170302,-0.007000,-0.005300,-0.008800,0.00001,-0.010700
20170303,0.000900,-0.002100,0.001300,0.00001,0.006200
20170306,-0.003800,-0.003600,-0.001000,0.00001,0.000800
20170307,-0.003600,-0.002900,-0.000500,0.00001,0.001400
20170308,-0.001900,-0.001000,-0.008200,0.00001,-0.007100
20170309,0.000400,-0.004700,-0.002800,0.00001,-0.001300
20170310,0.003400,0.000900,-0.003900,0.00001,-0.002000
20170313,0.001300,0.003300,-0.000200,0.00001,0.005400
20170314,-0.003600,-0.002300,0.000300,0.00001,-0.001400
20170315,0.008600,0.007300,-0.004200,0.00001,-0.000600
20170316,-0.000600,0.004500,0.002400,0.00001,-0.001400
20170317,-0.000800,0.006200,-0.002600,0.00001,0.001100
20170320,-0.002500,-0.000700,-0.007500,0.00001,0.000400
20170321,-0.014800,-0.013400,-0.006800,0.00001,-0.017000
20170322,0.001600,-0.003000,-0.005400,0.00001,0.002200
20170323,-0.000300,0.006900,0.004600,0.00001,0.001300
20170324,-0.000500,0.001200,-0.002400,0.00001,0.000900
20170327,-0.000500,0.005600,-0.005200,0.00001,-0.003400
20170328,0.007200,-0.001500,0.007100,0.00001,0.003700
20170329,0.001800,0.004000,-0.000600,0.00001,-0.004800
20170330,0.003600,0.003300,0.009300,0.00001,0.007200
20170331,-0.001600,0.005700,-0.003000,0.00001,-0.000300
20170403,-0.002800,-0.011000,-0.001100,0.00003,0.000500
20170404,0.000500,-0.002300,0.003100,0.00003,0.003900
20170405,-0.004400,-0.007900,-0.003000,0.00003,-0.004600
20170406,0.003200,0.006900,0.005000,0.00003,0.000300
20170407,-0.000800,0.001400,-0.002600,0.00003,-0.000300
20170410,0.000800,0.001000,0.001000,0.00003,-0.009100
20170411,-0.000500,0.008100,0.002500,0.00003,0.001700
20170412,-0.004900,-0.008400,-0.005200,0.00003,-0.006100
20170413,-0.007500,-0.002300,-0.007900,0.00003,-0.002900
20170417,0.008900,0.002400,0.002200,0.00003,0.005200
20170418,-0.002500,0.003600,-0.001600,0.00003,-0.000300
20170419,-0.000800,0.006000,-0.003800,0.00003,0.001800
20170420,0.008300,0.005200,0.002600,0.00003,0.004200
20170421,-0.002800,0.001000,-0.001400,0.00003,0.001700
20170424,0.011800,0.001700,0.005100,0.00003,0.009400
20170425,0.006600,0.003600,-0.000500,0.00003,0.001300
20170426,0.000400,0.007100,0.003100,0.00003,-0.002800
20170427,0.000500,-0.001300,-0.009600,0.00003,0.002300
20170428,-0.003000,-0.006700,-0.005900,0.00003,-0.001000
20170501,0.002100,0.002700,-0.001300,0.00003,0.009300
20170502,0.000300,-0.004600,-0.002100,0.00003,-0.006200
20170503,-0.001900,-0.005400,0.002000,0.00003,0.000300
20170504,0.000200,-0.000600,-0.003600,0.00003,-0.000200
20170505,0.004600,0.000600,0.000400,0.00003,-0.003100
20170508,-0.000400,-0.002700,0.002800,0.00003,0.001000
20170509,-0.000500,0.005000,-0.007900,0.00003,-0.000300
20170510,0.002100,0.001900,0.000200,0.00003,0.000600
20170511,-0.002600,-0.003600,-0.001500,0.00003,0.000600
20170512,-0.001800,-0.002900,-0.006200,0.00003,0.003300
20170515,0.005300,0.002500,0.002000,0.00003,0.000500
20170516,-0.000300,0.001600,-0.001000,0.00003,0.008500
20170517,-0.019700,-0.008900,-0.005300,0.00003,-0.015300
20170518,0.004000,0.000500,-0.004000,0.00003,0.006400
20170519,0.007000,-0.003800,0.004100,0.00003,-0.002000
20170522,0.005600,0.002700,-0.003000,0.00003,0.003500
20170523,0.001800,-0.000700,0.006100,0.00003,0.004900
20170524,0.002400,-0.001500,-0.005000,0.00003,0.001300
20170525,0.004200,-0.002700,-0.007700,0.00003,0.005900
20170526,0.000600,-0.000200,0.000900,0.00003,0.001800
20170530,-0.001900,-0.005000,-0.003200,0.00003,0.000600
20170531,-0.000200,0.000300,-0.005600,0.00003,-0.000300
20170601,0.009500,0.009800,0.000300,0.00003,-0.004900
20170602,0.003500,0.005400,-0.008000,0.00003,0.006300
20170605,-0.001700,-0.004500,0.000000,0.00003,0.000500
20170606,-0.002800,0.001000,-0.000700,0.00003,-0.000200
20170607,0.001500,-0.001900,0.000100,0.00003,0.013600
20170608,0.001800,0.011600,0.009200,0.00003,0.009300
20170609,-0.001200,0.000100,0.023800,0.00003,-0.015700
20170612,-0.001100,-0.002700,0.003500,0.00003,-0.011600
20170613,0.005500,0.000900,-0.001400,0.00003,0.005200
20170614,-0.001700,-0.004700,-0.005500,0.00003,-0.002100
20170615,-0.003000,-0.002400,-0.001200,0.00003,0.003000
20170616,-0.000300,-0.002300,-0.001800,0.00003,0.001200
20170619,0.008600,0.001200,-0.007500,0.00003,0.007600
20170620,-0.007300,-0.004000,-0.005100,0.00003,0.001600
20170621,-0.000700,-0.000400,-0.016900,0.00003,0.006000
20170622,0.000200,0.005200,-0.004200,0.00003,-0.005800
20170623,0.002400,0.008300,-0.005100,0.00003,-0.000900
20170626,0.000400,-0.000600,0.006900,0.00003,-0.006100
20170627,-0.008400,-0.004000,0.013300,0.00003,-0.003100
20170628,0.010200,0.007500,0.002100,0.00003,0.009300
20170629,-0.008300,-0.001100,0.013800,0.00003,-0.005000
20170630,0.001400,-0.000900,-0.002400,0.00003,-0.003300
20170703,0.002400,0.003500,0.012100,0.00004,-0.006400
20170705,0.001200,-0.007000,-0.005700,0.00004,0.014300
20170706,-0.009500,-0.005000,0.001100,0.00004,0.007600
20170707,0.007000,0.004200,-0.004100,0.00004,0.008700
20170710,0.000500,-0.004300,-0.000900,0.00004,0.003600
20170711,0.000000,0.003800,-0.005300,0.00004,0.000000
20170712,0.007200,0.001300,-0.005300,0.00004,0.003000
20170713,0.001700,-0.000600,0.003700,0.00004,-0.004200
20170714,0.004200,-0.001300,-0.005100,0.00004,-0.001400
20170717,0.000000,0.002100,0.001300,0.00004,-0.001700
20170718,0.000400,-0.003000,-0.003300,0.00004,0.004600
20170719,0.005900,0.005300,0.000300,0.00004,-0.003800
20170720,-0.000100,0.000500,-0.000100,0.00004,-0.000800
20170721,-0.000800,-0.004200,-0.002800,0.00004,0.003100
20170724,-0.000300,0.001200,-0.002000,0.00004,0.009800
20170725,0.003800,0.003700,0.009200,0.00004,-0.006800
20170726,-0.000600,-0.003600,-0.007000,0.00004,-0.001900
20170727,-0.001400,-0.006200,0.004500,0.00004,-0.010300
20170728,-0.001700,-0.000600,0.002400,0.00004,0.001700
20170731,-0.001100,-0.003300,0.004400,0.00004,-0.000400
20170801,0.002400,-0.002400,0.001800,0.00004,0.006600
20170802,-0.000800,-0.011800,0.001500,0.00004,0.006500
20170803,-0.002100,-0.003300,-0.002900,0.00004,0.003100
20170804,0.002500,0.003000,0.003600,0.00004,0.000700
20170807,0.001600,-0.000900,-0.006000,0.00004,0.004700
20170808,-0.002400,-0.000900,0.002100,0.00004,0.006100
20170809,-0.001400,-0.007600,-0.001000,0.00004,-0.002400
20170810,-0.014900,-0.003000,0.002500,0.00004,-0.004900
20170811,0.002000,0.002400,-0.008800,0.00004,0.000300
20170814,0.010300,0.002600,0.000600,0.00004,0.011300
20170815,-0.001100,-0.008500,-0.000400,0.00004,0.006000
20170816,0.001800,-0.001300,-0.004500,0.00004,-0.000400
20170817,-0.015900,-0.001700,-0.001500,0.00004,-0.005500
20170818,-0.001500,0.001400,0.002100,0.00004,0.001900
20170821,0.000600,-0.002500,-0.002200,0.00004,0.000900
20170822,0.010700,-0.000200,-0.002500,0.00004,0.005400
20170823,-0.003200,0.001000,0.004000,0.00004,-0.002400
20170824,-0.001400,0.006000,0.001800,0.00004,0.000200
20170825,0.001800,0.001300,0.005800,0.00004,-0.004400
20170828,0.000800,0.003500,-0.007400,0.00004,0.003800
20170829,0.001000,0.001400,-0.003900,0.00004,0.002400
20170830,0.005300,0.000200,-0.003200,0.00004,0.005600
20170831,0.006200,0.004700,-0.004200,0.00004,-0.000100
20170901,0.002700,0.004100,0.004400,0.00005,-0.003800
20170905,-0.008100,0.001000,-0.009500,0.00005,-0.007100
20170906,0.002800,-0.000300,0.001300,0.00005,-0.007900
20170907,-0.000700,0.001500,-0.009300,0.00005,0.000300
20170908,-0.001600,0.000400,0.003600,0.00005,0.004500
20170911,0.010800,-0.001200,0.006300,0.00005,0.002800
20170912,0.004300,0.002500,0.007100,0.00005,-0.005400
20170913,0.001100,0.003100,0.003600,0.00005,-0.005300
20170914,-0.001200,-0.000400,-0.000700,0.00005,0.000400
20170915,0.001900,0.002800,0.001200,0.00005,-0.001300
20170918,0.002400,0.003700,0.002000,0.00005,0.004900
20170919,0.001500,-0.002800,0.003500,0.00005,0.007900
20170920,0.001600,0.002300,0.005200,0.00005,-0.003000
20170921,-0.002800,0.001000,0.003700,0.00005,0.001100
20170922,0.001200,0.004400,0.001300,0.00005,-0.003900
20170925,-0.002500,0.003100,0.006300,0.00005,-0.014200
20170926,0.000500,0.003900,0.001300,0.00005,-0.000300
20170927,0.006300,0.013900,0.001700,0.00005,0.008300
20170928,0.001300,0.001600,-0.000700,0.00005,0.005100
20170929,0.003500,-0.001200,-0.002700,0.00005,0.003800
20171002,0.005000,0.008400,0.001600,0.00004,-0.000200
20171003,0.002600,-0.000300,-0.000200,0.00004,0.000500
20171004,0.000500,-0.002800,-0.004500,0.00004,0.002000
20171005,0.005500,-0.003400,0.003500,0.00004,-0.000300
20171006,-0.000800,-0.000800,-0.002500,0.00004,0.006500
20171009,-0.002200,-0.002800,-0.000500,0.00004,0.005900
20171010,0.002400,-0.000100,0.004200,0.00004,0.000100
20171011,0.001600,-0.002000,-0.002200,0.00004,0.003800
20171012,-0.001800,0.000400,-0.005100,0.00004,0.006800
20171013,0.000400,-0.002200,0.001100,0.00004,-0.000700
20171016,0.001700,-0.002800,0.003700,0.00004,0.003100
20171017,0.000100,-0.003300,-0.002800,0.00004,-0.002100
20171018,0.001400,0.003100,0.002200,0.00004,0.002800
20171019,0.000200,-0.003800,0.001700,0.00004,-0.002200
20171020,0.005700,-0.000700,0.002800,0.00004,0.001700
20171023,-0.004500,-0.004200,0.001200,0.00004,0.003900
20171024,0.002000,-0.001800,0.004700,0.00004,0.006900
20171025,-0.005100,-0.000100,0.001100,0.00004,-0.001000
20171026,0.002000,0.000400,0.002200,0.00004,0.003300
20171027,0.008200,-0.000200,-0.010100,0.00004,0.010100
20171030,-0.004600,-0.008000,-0.000600,0.00004,-0.001700
20171031,0.002300,0.008100,-0.002200,0.00004,0.004200
20171101,0.000500,-0.008000,0.001500,0.00004,-0.005500
20171102,0.000600,-0.000300,0.004900,0.00004,0.008500
20171103,0.003100,-0.004200,-0.006900,0.00004,0.005300
20171106,0.000600,0.002000,0.001900,0.00004,-0.005300
20171107,-0.002000,-0.013600,-0.003700,0.00004,-0.002700
20171108,0.001200,0.000600,-0.006200,0.00004,0.000000
20171109,-0.004100,-0.000200,0.002200,0.00004,-0.008600
20171110,0.000100,0.000500,-0.003800,0.00004,-0.000600
20171113,0.000900,-0.003000,0.000200,0.00004,0.008400
20171114,-0.002200,-0.001300,0.000000,0.00004,0.009200
20171115,-0.005200,-0.000500,0.002400,0.00004,-0.001000
20171116,0.010100,0.008500,-0.005200,0.00004,0.002300
20171117,-0.001400,0.007400,0.002900,0.00004,-0.012800
20171120,0.002100,0.005600,0.000000,0.00004,0.005200
20171121,0.006700,0.004100,-0.003500,0.00004,0.009200
20171122,-0.000500,0.001000,-0.000300,0.00004,-0.009400
20171124,0.002100,0.000200,-0.004500,0.00004,0.005300
20171127,-0.000600,-0.003700,0.000300,0.00004,0.001900
20171128,0.010600,0.003900,0.008600,0.00004,-0.004500
20171129,0.000200,0.000400,0.014400,0.00004,-0.022800
20171130,0.008200,-0.005600,-0.005100,0.00004,0.004600
20171201,-0.002200,-0.003700,0.003700,0.00004,-0.005100
20171204,-0.001000,-0.003500,0.012300,0.00004,-0.019100
20171205,-0.004300,-0.004400,-0.002400,0.00004,0.009300
20171206,-0.000900,-0.004500,-0.005200,0.00004,0.008700
20171207,0.004200,0.002500,-0.001700,0.00004,0.006800
20171208,0.005100,-0.004400,-0.001300,0.00004,-0.004900
20171211,0.002600,-0.004000,-0.001400,0.00004,-0.003100
20171212,0.000700,-0.005200,0.005200,0.00004,-0.005700
20171213,0.000200,0.007100,-0.008800,0.00004,0.005900
20171214,-0.004700,-0.006900,-0.002100,0.00004,0.004900
20171215,0.009200,0.006800,0.000300,0.00004,0.003300
20171218,0.006700,0.007500,0.002600,0.00004,-0.001600
20171219,-0.003000,-0.003600,-0.002600,0.00004,-0.000700
20171220,0.000100,0.003600,0.000500,0.00004,-0.003100
20171221,0.002400,0.002700,0.006300,0.00004,-0.007800
20171222,-0.000700,-0.002300,-0.002000,0.00004,0.001100
20171226,-0.000700,0.003400,-0.000600,0.00004,-0.004300
20171227,0.000500,-0.001300,-0.001900,0.00004,0.005900
20171228,0.002200,0.001200,0.000400,0.00004,-0.000800
20171229,-0.005700,-0.003000,0.000200,0.00004,-0.002000
20180102,0.008500,0.003600,-0.002200,0.00005,-0.006900
20180103,0.005900,-0.003900,-0.002100,0.00005,0.001800
20180104,0.004200,-0.002600,0.002400,0.00005,-0.003000
20180105,0.006600,-0.003400,-0.002600,0.00005,0.006200
20180108,0.001900,-0.001600,0.000700,0.00005,0.001400
20180109,0.001500,-0.003600,-0.000300,0.00005,0.004800
20180110,-0.000700,0.000700,0.005800,0.00005,-0.002300
20180111,0.008700,0.011600,0.002900,0.00005,-0.003200
20180112,0.006600,-0.003000,0.001700,0.00005,0.000300
20180116,-0.004900,-0.010200,-0.000200,0.00005,-0.001900
20180117,0.009500,-0.000200,-0.001500,0.00005,0.010200
20180118,-0.001800,-0.005000,-0.002500,0.00005,0.004200
20180119,0.005700,0.009400,-0.000700,0.00005,0.005700
20180122,0.007700,-0.003400,-0.001400,0.00005,-0.003800
20180123,0.002200,0.001400,-0.003300,0.00005,0.000100
20180124,-0.001300,-0.008000,0.003900,0.00005,-0.001900
20180125,0.000700,0.001700,-0.004900,0.00005,0.006000
20180126,0.011100,-0.006200,-0.005000,0.00005,0.005900
20180129,-0.006200,-0.000200,-0.002600,0.00005,-0.001000
20180130,-0.010600,0.001100,-0.001700,0.00005,0.003400
20180131,-0.000700,-0.007200,0.000600,0.00005,0.003300
20180201,0.000300,0.001000,0.005100,0.00006,-0.002200
20180202,-0.021300,0.000300,-0.002700,0.00006,0.001600
20180205,-0.040300,0.007800,-0.005600,0.00006,-0.001700
20180206,0.016700,-0.005100,-0.002300,0.00006,0.007600
20180207,-0.003700,0.005100,0.002700,0.00006,0.001800
20180208,-0.036800,0.008300,0.004700,0.00006,-0.011300
20180209,0.013600,-0.006200,0.001100,0.00006,0.006300
20180212,0.013600,-0.004300,-0.002900,0.00006,0.005300
20180213,0.003100,0.000500,-0.002300,0.00006,0.006600
20180214,0.015200,0.002600,0.004600,0.00006,0.001700
20180215,0.012100,-0.001400,-0.006500,0.00006,0.003600
20180216,0.000300,0.003600,0.001300,0.00006,-0.001600
20180220,-0.006200,-0.003600,-0.002600,0.00006,0.003500
20180221,-0.004300,0.007800,0.002000,0.00006,0.007800
20180222,0.000100,0.000400,-0.003900,0.00006,0.001500
20180223,0.015400,-0.003600,-0.001400,0.00006,0.000900
20180226,0.011200,-0.004900,-0.000700,0.00006,0.001000
20180227,-0.012500,-0.002000,0.000100,0.00006,0.002800
20180228,-0.011000,-0.004000,-0.003100,0.00006,0.005600
20180301,-0.011800,0.010100,-0.000400,0.00006,-0.008000
20180302,0.007000,0.011600,-0.005000,0.00006,-0.001700
20180305,0.010600,-0.003900,0.002500,0.00006,-0.004600
20180306,0.003600,0.006700,0.001000,0.00006,0.003600
20180307,0.000500,0.008000,-0.004500,0.00006,0.008000
20180308,0.003700,-0.004900,-0.003300,0.00006,-0.001300
20180309,0.017000,-0.002700,0.002800,0.00006,0.006000
20180312,-0.000900,0.004600,-0.000600,0.00006,-0.005200
20180313,-0.006700,0.000900,-0.000100,0.00006,-0.001000
20180314,-0.005300,0.002300,-0.005400,0.00006,0.003400
20180315,-0.001800,-0.004100,0.003100,0.00006,0.003100
20180316,0.002500,0.004600,0.002000,0.00006,-0.004700
20180319,-0.013800,0.003400,0.004100,0.00006,0.004600
20180320,0.001500,-0.000700,-0.003800,0.00006,0.013900
20180321,-0.000600,0.007500,0.004500,0.00006,-0.003300
20180322,-0.025400,0.005000,-0.004600,0.00006,-0.009700
20180323,-0.020900,0.002000,-0.002000,0.00006,-0.003500
20180326,0.026700,-0.006900,0.000200,0.00006,0.013200
20180327,-0.018700,-0.002400,0.003900,0.00006,-0.017800
20180328,-0.003500,0.001100,0.006500,0.00006,-0.011400
20180329,0.014100,-0.002900,-0.002100,0.00006,0.005900
20180402,-0.022900,-0.001400,0.003900,0.00007,-0.001000
20180403,0.012400,-0.000500,0.001700,0.00007,-0.001400
20180404,0.011700,0.003200,-0.003100,0.00007,0.001200
20180405,0.007500,0.000300,0.004800,0.00007,-0.003600
20180406,-0.021900,0.004000,-0.000600,0.00007,-0.005500
20180409,0.003000,-0.001500,-0.005000,0.00007,0.005800
20180410,0.017700,0.004000,-0.001200,0.00007,0.003700
20180411,-0.004900,0.009200,-0.003100,0.00007,-0.005500
20180412,0.008400,-0.002200,0.001900,0.00007,0.012400
20180413,-0.003700,0.000200,-0.002500,0.00007,-0.007900
20180416,0.008200,0.000800,-0.000400,0.00007,-0.000100
20180417,0.010900,0.001600,-0.011800,0.00007,0.010700
20180418,0.001300,0.002400,0.000200,0.00007,0.000300
20180419,-0.004900,-0.004600,0.010800,0.00007,0.007000
20180420,-0.008100,0.000600,0.006200,0.00007,0.000200
20180423,-0.000500,-0.000800,0.002000,0.00007,-0.003500
20180424,-0.013000,0.005200,0.009800,0.00007,-0.010800
20180425,0.001000,-0.003400,0.000100,0.00007,-0.005600
20180426,0.009600,-0.004100,-0.008500,0.00007,0.009200
20180427,0.000100,-0.002700,0.000700,0.00007,0.003000
20180430,-0.008000,0.000300,-0.000800,0.00007,0.002800
20180501,0.002400,0.002200,-0.005300,0.00006,0.003600
20180502,-0.006300,0.012600,-0.002800,0.00006,0.004100
20180503,-0.002500,-0.005000,-0.001700,0.00006,0.008600
20180504,0.013000,0.000300,-0.002300,0.00006,-0.004400
20180507,0.004200,0.004200,-0.003600,0.00006,0.002900
20180508,0.000700,0.004800,0.002600,0.00006,0.004400
20180509,0.008900,-0.001900,0.002400,0.00006,0.003000
20180510,0.008400,-0.004300,-0.000400,0.00006,-0.002000
20180511,0.001900,0.001100,-0.003700,0.00006,0.001700
20180514,0.000500,-0.003500,0.001100,0.00006,-0.003800
20180515,-0.005500,0.006800,0.004100,0.00006,-0.000600
20180516,0.005000,0.007000,-0.002400,0.00006,-0.000200
20180517,0.000200,0.009000,0.002500,0.00006,0.002100
20180518,-0.002300,0.005600,-0.005800,0.00006,0.006400
20180521,0.007200,-0.002100,0.004300,0.00006,0.002500
20180522,-0.004200,-0.007500,0.005900,0.00006,-0.002100
20180523,0.002900,0.000500,-0.007100,0.00006,0.004300
20180524,-0.001600,0.003400,-0.003100,0.00006,0.001300
20180525,-0.002100,0.002300,-0.004000,0.00006,-0.005600
20180529,-0.010300,0.013200,-0.010300,0.00006,-0.000800
20180530,0.013100,0.000600,0.003500,0.00006,0.002700
20180531,-0.007000,0.000700,-0.004000,0.00006,0.003700
20180601,0.010600,-0.002200,-0.001300,0.00006,0.005800
20180604,0.004800,0.001700,-0.004600,0.00006,0.001700
20180605,0.001600,0.008200,-0.004100,0.00006,0.002900
20180606,0.008600,-0.003400,0.001700,0.00006,-0.000100
20180607,-0.001400,-0.002900,0.009200,0.00006,-0.009100
20180608,0.003100,0.000800,-0.004000,0.00006,-0.001200
20180611,0.001200,0.001800,-0.001600,0.00006,-0.006300
20180612,0.002300,0.002400,-0.006100,0.00006,0.001600
20180613,-0.003300,0.001000,-0.002100,0.00006,0.002300
20180614,0.002700,0.003200,-0.009900,0.00006,-0.002300
20180615,-0.000800,0.000400,-0.002400,0.00006,-0.008900
20180618,-0.000900,0.007400,0.000900,0.00006,0.007100
20180619,-0.003800,0.005600,-0.001800,0.00006,-0.006600
20180620,0.002300,0.007300,-0.005200,0.00006,0.003100
20180621,-0.007300,-0.006300,0.003200,0.00006,-0.003400
20180622,0.001100,0.000100,0.004400,0.00006,-0.006400
20180625,-0.014800,-0.005600,0.005500,0.00006,-0.011400
20180626,0.002700,0.006100,-0.001900,0.00006,0.004500
20180627,-0.010200,-0.009900,0.003900,0.00006,-0.002900
20180628,0.005800,-0.001900,-0.005100,0.00006,0.004600
20180629,0.000700,-0.001900,-0.002400,0.00006,0.000200
20180702,0.003600,0.004500,-0.003400,0.00008,0.005600
20180703,-0.004400,0.007600,0.000900,0.00008,-0.006500
20180705,0.008700,0.004200,-0.004000,0.00008,-0.003300
20180706,0.008800,0.000800,-0.003800,0.00008,0.000900
20180709,0.009300,-0.003700,0.007800,0.00008,0.004300
20180710,0.002100,-0.008100,-0.000800,0.00008,-0.001800
20180711,-0.006900,0.000000,-0.005200,0.00008,0.000100
20180712,0.008600,-0.003300,-0.010800,0.00008,0.005500
20180713,0.000800,-0.001100,-0.002900,0.00008,0.002100
20180716,-0.001600,-0.007300,0.008400,0.00008,0.003800
20180717,0.004800,0.002400,-0.006800,0.00008,0.003900
20180718,0.002700,-0.002500,0.006100,0.00008,0.003800
20180719,-0.003400,0.009700,-0.003700,0.00008,-0.000900
20180720,-0.001000,-0.001700,0.000800,0.00008,0.002600
20180723,0.001500,-0.002400,0.003800,0.00008,0.003600
20180724,0.002200,-0.013800,0.005200,0.00008,-0.003800
20180725,0.008300,-0.003900,-0.012100,0.00008,0.010700
20180726,-0.002000,0.006400,0.006100,0.00008,-0.009800
20180727,-0.008200,-0.013700,0.011500,0.00008,-0.013300
20180730,-0.007000,-0.002500,0.016600,0.00008,-0.014000
20180731,0.005100,0.007900,-0.009600,0.00008,0.000600
20180801,-0.001300,0.000900,-0.002900,0.00007,0.010400
20180802,0.006700,0.003700,-0.007300,0.00007,0.008500
20180803,0.003100,-0.010600,0.005500,0.00007,-0.008000
20180806,0.004600,0.002700,-0.003200,0.00007,0.004000
20180807,0.002900,0.000100,-0.001300,0.00007,0.003200
20180808,-0.000400,-0.001300,0.002200,0.00007,0.004200
20180809,-0.000500,0.003400,-0.003200,0.00007,0.001200
20180810,-0.006000,0.004200,-0.002300,0.00007,0.007000
20180813,-0.004600,-0.001500,-0.003100,0.00007,-0.000200
20180814,0.006900,0.003200,0.002000,0.00007,0.004000
20180815,-0.009100,-0.005400,-0.001400,0.00007,-0.010900
20180816,0.008600,-0.000700,0.002700,0.00007,-0.003500
20180817,0.003000,0.000800,0.000400,0.00007,-0.003200
20180820,0.002500,0.001200,0.001700,0.00007,0.001300
20180821,0.003300,0.008800,0.001500,0.00007,0.001500
20180822,0.000500,0.004100,-0.004500,0.00007,0.009500
20180823,-0.002000,-0.000500,-0.003300,0.00007,0.006200
20180824,0.006200,-0.000500,-0.005000,0.00007,0.003200
20180827,0.007400,-0.006900,-0.001200,0.00007,0.000300
20180828,-0.000100,-0.001200,-0.002900,0.00007,0.001900
20180829,0.005600,-0.000400,-0.005900,0.00007,0.004500
20180830,-0.004100,0.003000,-0.004300,0.00007,0.003000
20180831,0.000800,0.005000,-0.004300,0.00007,0.002900
