caldt,vwretd,vwretx,ewretd,ewretx,totval,totcnt,usdval,usdcnt,spindx,sprtrn
20090107,-0.029294,-0.029838,-0.033643,-0.033855,8148310420.00,500,8398913390.00,500,906.65,-0.030010
20090108,0.002718,0.002681,0.008299,0.008251,8170156270.00,500,8148310420.00,500,909.73,0.003397
20090109,-0.020917,-0.020926,-0.025780,-0.025798,7999187400.00,500,8170156270.00,500,890.35,-0.021303
20090112,-0.022315,-0.022315,-0.031368,-0.031368,7820700290.00,500,7999187400.00,500,870.26,-0.022564
20090113,0.002039,0.001968,0.001793,0.001779,7836091360.00,500,7820700290.00,500,871.79,0.001758
20090114,-0.033126,-0.033212,-0.040297,-0.040373,7575836790.00,500,7836091360.00,500,842.62,-0.033460
20090115,0.001564,0.001531,0.007211,0.007190,7587434550.00,500,7575836790.00,500,843.74,0.001329
20090116,0.007781,0.007781,0.012579,0.012579,7646429790.00,500,7587434550.00,500,850.12,0.007562
20090120,-0.052247,-0.052254,-0.065062,-0.065066,7246904960.00,500,7646429790.00,500,805.22,-0.052816
20090121,0.042629,0.042404,0.049885,0.049791,7554200510.00,500,7246904960.00,500,840.24,0.043491
20090122,-0.015311,-0.015345,-0.023485,-0.023521,7438390010.00,500,7554200510.00,500,827.50,-0.015162
20090123,0.005171,0.005171,0.012191,0.012191,7476703260.00,500,7438390010.00,500,831.95,0.005378
20090126,0.005588,0.005580,0.003888,0.003870,7518436810.00,500,7476703260.00,500,836.57,0.005553
20090127,0.010901,0.010901,0.014352,0.014352,7600392500.00,500,7518436810.00,500,845.71,0.010926
20090128,0.033121,0.033003,0.046003,0.045820,7851231790.00,500,7600392500.00,500,874.09,0.033558
20090129,-0.032553,-0.032622,-0.042606,-0.042692,7595094790.00,500,7851231790.00,500,845.14,-0.033120
20090130,-0.022669,-0.022673,-0.031390,-0.031416,7435705930.00,500,7597282630.00,500,825.88,-0.022789
20090202,-0.000563,-0.000578,-0.005002,-0.005060,7431873150.00,500,7435705930.00,500,825.44,-0.000533
20090203,0.016112,0.016086,0.015305,0.015215,7551425000.00,500,7431873150.00,500,838.51,0.015834
20090204,-0.006879,-0.007613,-0.005423,-0.005700,7493933370.00,500,7551425000.00,500,832.23,-0.007489
20090205,0.016831,0.016770,0.020907,0.020747,7619624530.00,500,7493933370.00,500,845.85,0.016366
20090206,0.027223,0.026825,0.035887,0.035783,7824019150.00,500,7619624530.00,500,868.60,0.026896
20090209,0.001328,0.001284,0.001770,0.001682,7834065250.00,500,7824019150.00,500,869.89,0.001485
20090210,-0.048566,-0.048609,-0.057825,-0.057885,7453257670.00,500,7834065250.00,500,827.16,-0.049121
20090211,0.008565,0.008119,0.011978,0.011439,7513781000.00,500,7453257670.00,500,833.74,0.007955
20090212,0.002086,0.001867,0.002068,0.001884,7527706600.00,500,7513781000.00,500,835.19,0.001739
20090213,-0.010063,-0.010172,-0.011445,-0.011536,7450523480.00,500,7527706600.00,500,826.84,-0.009998
20090217,-0.044384,-0.044580,-0.054446,-0.054569,7118413090.00,500,7450523480.00,500,789.17,-0.045559
20090218,-0.000199,-0.000394,-0.004768,-0.004966,7115599910.00,500,7118413090.00,500,788.42,-0.000950
20090219,-0.011211,-0.011815,-0.020648,-0.020782,7031538940.00,500,7115599910.00,500,778.94,-0.012024
20090220,-0.010918,-0.011130,-0.008593,-0.008620,6953350230.00,500,7031538940.00,500,770.05,-0.011413
20090223,-0.034620,-0.034646,-0.038842,-0.038911,6712239150.00,500,6953350230.00,500,743.33,-0.034699
20090224,0.039572,0.039570,0.054188,0.054163,6977843550.00,500,6712239150.00,500,773.14,0.040103
20090225,-0.010666,-0.010910,-0.012836,-0.013325,6901750560.00,500,6977843550.00,500,764.90,-0.010658
20090226,-0.015825,-0.016040,-0.014717,-0.014968,6793134080.00,500,6903870170.00,500,752.83,-0.015780
20090227,-0.022813,-0.022849,-0.023363,-0.023407,6617839300.00,500,6793134080.00,500,735.09,-0.023564
20090302,-0.046123,-0.046139,-0.060017,-0.060093,6312506080.00,500,6617839300.00,500,700.82,-0.046620
20090303,-0.006363,-0.006367,-0.010231,-0.010253,6272357710.00,500,6312506080.00,500,696.33,-0.006407
20090304,0.023934,0.023563,0.033102,0.032781,6427237000.00,500,6279266800.00,500,712.87,0.023753
20090305,-0.041599,-0.041657,-0.054806,-0.054942,6159496170.00,500,6427237000.00,500,682.55,-0.042532
20090306,0.001256,0.000994,-0.004347,-0.004673,6165646510.00,500,6159496170.00,500,683.38,0.001216
20090309,-0.009898,-0.010010,-0.006743,-0.006888,6103337670.00,500,6165646510.00,500,676.53,-0.010024
20090310,0.062793,0.062718,0.082052,0.081682,6486124990.00,500,6103337670.00,500,719.60,0.063663
20090311,0.002968,0.002548,0.006305,0.005931,6502840610.00,500,6486124990.00,500,721.36,0.002446
20090312,0.040657,0.040474,0.048097,0.047859,6766034420.00,500,6502840610.00,500,750.74,0.040729
20090313,0.007563,0.007537,0.010586,0.010480,6817094340.00,500,6766034420.00,500,756.55,0.007739
20090316,-0.003904,-0.003925,-0.004655,-0.004746,6790398910.00,500,6817094340.00,500,753.89,-0.003516
20090317,0.032028,0.032012,0.036533,0.036504,7001690270.00,500,6784505600.00,500,778.12,0.032140
20090318,0.020635,0.020603,0.037631,0.037543,7145951670.00,500,7001690270.00,500,794.35,0.020858
20090319,-0.012424,-0.012426,-0.011015,-0.011030,7057155050.00,500,7145951670.00,500,784.04,-0.012979
20090320,-0.019346,-0.019367,-0.027729,-0.027766,6920709640.00,500,7057155050.00,500,768.54,-0.019769
20090323,0.070330,0.070110,0.084234,0.084170,7406272460.00,500,6920709640.00,500,822.92,0.070758
20090324,-0.018541,-0.018561,-0.020331,-0.020369,7268806710.00,500,7406272460.00,500,806.12,-0.020415
20090325,0.007886,0.007876,0.009556,0.009543,7326057260.00,500,7268806710.00,500,813.88,0.009626
20090326,0.023394,0.023383,0.033382,0.033372,7497361310.00,500,7326057260.00,500,832.86,0.023320
20090327,-0.019026,-0.019194,-0.021747,-0.022066,7344135810.00,500,7495571410.00,500,815.94,-0.020316
20090330,-0.035222,-0.035273,-0.047422,-0.047530,7092454770.00,500,7351771610.00,500,787.53,-0.034819
20090331,0.013143,0.013138,0.016798,0.016795,7189263380.00,500,7092454770.00,500,797.87,0.013130
20090401,0.016712,0.016527,0.018636,0.018531,7308084170.00,500,7189263380.00,500,811.08,0.016557
20090402,0.028540,0.028480,0.044267,0.044103,7504249890.00,500,7296445560.00,500,834.38,0.028727
20090403,0.009786,0.009769,0.018138,0.018123,7577499100.00,500,7504249890.00,500,842.50,0.009732
20090406,-0.008214,-0.008273,-0.011137,-0.011163,7514808880.00,500,7577499100.00,500,835.48,-0.008332
20090407,-0.023262,-0.023870,-0.029901,-0.030131,7335433020.00,500,7514808880.00,500,815.55,-0.023855
20090408,0.011775,0.011743,0.019295,0.019253,7421575350.00,500,7335433020.00,500,825.16,0.011783
20090409,0.037105,0.037095,0.056509,0.056483,7696882560.00,500,7421575350.00,500,856.56,0.038053
20090413,0.002745,0.002665,0.005147,0.005129,7717400160.00,500,7696882560.00,500,858.73,0.002533
20090414,-0.019820,-0.019839,-0.022643,-0.022710,7564296700.00,500,7717400160.00,500,841.50,-0.020065
20090415,0.012109,0.012088,0.017810,0.017779,7655736270.00,500,7564296700.00,500,852.06,0.012549
20090416,0.015556,0.015523,0.023469,0.023443,7774578980.00,500,7655736270.00,500,865.30,0.015539
20090417,0.004765,0.004765,0.012822,0.012822,7811677070.00,500,7774578980.00,500,869.60,0.004969
20090420,-0.042135,-0.042155,-0.053992,-0.054001,7482404290.00,500,7811677070.00,500,832.39,-0.042790
20090421,0.020999,0.020999,0.030544,0.030544,7639530420.00,500,7482404290.00,500,850.08,0.021252
20090422,-0.007495,-0.007695,0.000660,0.000616,7580825760.00,500,7639530420.00,500,843.55,-0.007682
20090423,0.010041,0.010025,0.010350,0.010309,7656831170.00,500,7580825760.00,500,851.92,0.009922
20090424,0.016580,0.016580,0.024022,0.024022,7782712470.00,500,7656831170.00,500,866.23,0.016797
20090427,-0.009890,-0.009890,-0.017118,-0.017118,7705840770.00,500,7782712470.00,500,857.51,-0.010067
20090428,-0.002899,-0.002937,-0.004156,-0.004221,7683210440.00,500,7705840770.00,500,855.16,-0.002740
20090429,0.021661,0.021524,0.028813,0.028583,7848580360.00,500,7683210440.00,500,873.64,0.021610
20090430,-0.000906,-0.000970,0.003965,0.003892,7852224940.00,500,7848580360.00,500,872.81,-0.000950
20090501,0.004942,0.004924,0.006143,0.006087,7891845560.00,500,7852224940.00,500,877.52,0.005396
20090504,0.033089,0.033089,0.044189,0.044189,8153011660.00,500,7891845560.00,500,907.24,0.033868
20090505,-0.003355,-0.003477,-0.001480,-0.001555,8124733060.00,500,8153011660.00,500,903.80,-0.003792
20090506,0.017047,0.016707,0.017342,0.017165,8260469390.00,500,8124733060.00,500,919.53,0.017404
20090507,-0.013200,-0.013255,-0.019777,-0.019922,8150975340.00,500,8260469390.00,500,907.39,-0.013202
20090508,0.023641,0.023641,0.033734,0.033732,8343709920.00,500,8150975340.00,500,929.23,0.024069
20090511,-0.020491,-0.020833,-0.025090,-0.025199,8169696360.00,500,8343709920.00,500,909.24,-0.021512
20090512,-0.000724,-0.000771,-0.009556,-0.009634,8163396530.00,500,8169696360.00,500,908.35,-0.000979
20090513,-0.026245,-0.026712,-0.038894,-0.039354,7945332620.00,500,8163396530.00,500,883.92,-0.026895
20090514,0.010117,0.010016,0.016078,0.015937,8024827710.00,500,7945332620.00,500,893.07,0.010352
20090515,-0.011213,-0.011385,-0.013009,-0.013048,7933495020.00,500,8024827710.00,500,882.88,-0.011410
20090518,0.030394,0.030304,0.038733,0.038651,8173915320.00,500,7933495020.00,500,909.71,0.030389
20090519,-0.001501,-0.001694,0.002446,0.002335,8160069310.00,500,8173915320.00,500,908.13,-0.001737
20090520,-0.004993,-0.005068,-0.005650,-0.005743,8118713500.00,500,8160069310.00,500,903.47,-0.005131
20090521,-0.016312,-0.016598,-0.019499,-0.019592,7983960690.00,500,8118713500.00,500,888.33,-0.016758
20090522,-0.001219,-0.001238,-0.001131,-0.001160,7974274220.00,500,7983960690.00,500,887.00,-0.001497
20090526,0.026212,0.026208,0.031919,0.031901,8183269250.00,500,7974274220.00,500,910.33,0.026302
20090527,-0.018747,-0.018931,-0.019552,-0.019852,8028349020.00,500,8183269250.00,500,893.06,-0.018971
20090528,0.015331,0.015155,0.013604,0.013298,8150301730.00,500,8028349020.00,500,906.83,0.015419
20090529,0.013552,0.013552,0.016568,0.016564,8290729500.00,500,8150301730.00,500,919.14,0.013575
20090601,0.025957,0.025918,0.035787,0.035732,8505606580.00,500,8290729500.00,500,942.87,0.025818
20090602,0.001893,0.001890,0.000707,0.000696,8521225910.00,500,8505148660.00,499,944.74,0.001983
20090603,-0.013036,-0.013225,-0.019667,-0.019825,8408535490.00,499,8521225910.00,499,931.76,-0.013739
20090604,0.011331,0.011143,0.015696,0.015590,8502231520.00,499,8408535490.00,499,942.46,0.011484
20090605,-0.002298,-0.002359,-0.002935,-0.003093,8469539820.00,499,8489565360.00,499,940.09,-0.002515
20090608,-0.000884,-0.001104,-0.003114,-0.003406,8461694510.00,499,8469539820.00,499,939.14,-0.001011
20090609,0.003606,0.003561,0.007801,0.007782,8495143650.00,500,8465002980.00,500,942.43,0.003503
20090610,-0.003454,-0.003500,-0.003004,-0.003078,8465365990.00,500,8495143650.00,500,939.15,-0.003480
20090611,0.005926,0.005655,0.005076,0.004803,8513238030.00,500,8465365990.00,500,944.89,0.006112
20090612,0.001513,0.001479,-0.000291,-0.000403,8525897430.00,500,8513238030.00,500,946.21,0.001397
20090615,-0.023676,-0.023677,-0.027886,-0.027891,8324029410.00,500,8525897430.00,500,923.72,-0.023769
20090616,-0.012557,-0.012563,-0.015666,-0.015681,8219456630.00,500,8324029410.00,500,911.97,-0.012720
20090617,-0.001058,-0.001078,-0.003752,-0.003802,8210598550.00,500,8219456630.00,500,910.71,-0.001382
20090618,0.008390,0.008254,0.006420,0.006363,8278368390.00,500,8210598550.00,500,918.37,0.008411
20090619,0.003153,0.003153,0.004482,0.004482,8304483540.00,500,8278368390.00,500,921.23,0.003114
20090622,-0.029761,-0.029906,-0.036487,-0.036542,8057655310.00,500,8304483540.00,500,893.04,-0.030600
20090623,0.002037,0.002018,0.001091,0.001054,8073914120.00,500,8057655310.00,500,895.10,0.002307
20090624,0.006795,0.006770,0.010471,0.010439,8128573690.00,500,8073914120.00,500,900.94,0.006524
20090625,0.021370,0.021370,0.024780,0.024780,8302274820.00,500,8128573690.00,500,920.26,0.021444
20090626,-0.001578,-0.001791,-0.000520,-0.000840,8280809670.00,499,8294029740.00,499,918.90,-0.001478
20090629,0.008951,0.008916,0.008515,0.008462,8354642100.00,499,8280809670.00,499,927.23,0.009065
20090630,-0.008363,-0.008440,-0.008461,-0.008517,8329679160.00,500,8359658690.00,500,919.32,-0.008531
20090701,0.004366,0.004248,0.005555,0.005467,8368911800.00,500,8327479430.00,500,923.33,0.004362
20090702,-0.028866,-0.028887,-0.034642,-0.034664,8127106740.00,500,8368911800.00,500,896.42,-0.029145
20090706,0.002452,0.002428,-0.000022,-0.000043,8146835420.00,500,8127106740.00,500,898.72,0.002566
20090707,-0.019498,-0.019498,-0.023526,-0.023526,7987990320.00,500,8146835420.00,500,881.03,-0.019684
20090708,-0.000849,-0.001425,-0.003981,-0.004194,7976604490.00,500,7987990320.00,500,879.56,-0.001669
20090709,0.003317,0.003311,0.007631,0.007626,8003018540.00,500,7976604490.00,500,882.68,0.003547
20090710,-0.004008,-0.004008,-0.002729,-0.002729,7970940620.00,500,8003018540.00,500,879.13,-0.004022
20090713,0.024724,0.024616,0.024913,0.024890,8167161070.00,500,7970940620.00,500,901.05,0.024934
20090714,0.005305,0.005305,0.009134,0.009134,8210490250.00,500,8167161070.00,500,905.84,0.005316
20090715,0.029502,0.029466,0.032623,0.032580,8452421310.00,500,8210490250.00,500,932.68,0.029630
20090716,0.008569,0.008537,0.009801,0.009771,8524576750.00,500,8452421310.00,500,940.74,0.008642
20090717,-0.000444,-0.000444,-0.001020,-0.001020,8520782920.00,500,8524576750.00,500,940.38,-0.000383
20090720,0.011461,0.011454,0.019014,0.019002,8618538170.00,500,8520782920.00,500,951.13,0.011432
20090721,0.003641,0.003628,-0.001203,-0.001208,8649808300.00,500,8618538170.00,500,954.58,0.003627
20090722,-0.000315,-0.000489,0.002761,0.002733,8645587000.00,500,8649808300.00,500,954.07,-0.000534
20090723,0.022961,0.022951,0.028344,0.028316,8844008130.00,500,8645587000.00,500,976.29,0.023290
20090724,0.002755,0.002755,0.006882,0.006882,8868810160.00,500,8844008130.00,500,979.26,0.003042
20090727,0.002713,0.002713,0.006173,0.006173,8896979900.00,500,8872841310.00,500,982.18,0.002982
20090728,-0.002438,-0.002438,-0.002934,-0.002934,8875293400.00,500,8896979900.00,500,979.62,-0.002606
20090729,-0.004232,-0.004361,-0.006913,-0.007032,8836593210.00,500,8875293400.00,500,975.15,-0.004563
20090730,0.011931,0.011798,0.015472,0.015252,8940848600.00,500,8836593210.00,500,986.75,0.011896
20090731,0.000594,0.000594,0.001552,0.001552,8959331860.00,500,8940848600.00,500,987.48,0.000740
20090803,0.015215,0.015211,0.019834,0.019821,9095292720.00,500,8959331860.00,500,1002.63,0.015342
20090804,0.002984,0.002960,0.007124,0.007029,9122213300.00,500,9095292720.00,500,1005.65,0.003012
20090805,-0.002714,-0.003039,-0.001591,-0.001739,9094491430.00,500,9122213300.00,500,1002.72,-0.002914
20090806,-0.005597,-0.005733,-0.005401,-0.005549,9042373220.00,500,9094491430.00,500,997.08,-0.005625
20090807,0.013266,0.013247,0.022005,0.021956,9162159970.00,500,9042373220.00,500,1010.48,0.013439
20090810,-0.003304,-0.003333,-0.004869,-0.004917,9131792380.00,500,9162159970.00,500,1007.10,-0.003345
20090811,-0.011987,-0.012266,-0.012692,-0.012732,9019783930.00,500,9131792380.00,500,994.35,-0.012660
20090812,0.011798,0.011385,0.014442,0.014058,9122474620.00,500,9019783930.00,500,1005.81,0.011525
20090813,0.007025,0.006963,0.008910,0.008773,9185991640.00,500,9122474620.00,500,1012.73,0.006880
20090814,-0.008445,-0.008452,-0.012456,-0.012477,9108380900.00,500,9185991640.00,500,1004.09,-0.008531
20090817,-0.023926,-0.024132,-0.027555,-0.027649,8888617470.00,500,9108380900.00,500,979.73,-0.024261
20090818,0.010187,0.009997,0.012672,0.012591,8977475200.00,500,8888617470.00,500,989.67,0.010146
20090819,0.007059,0.006932,0.006072,0.005939,9043339380.00,500,8979591030.00,500,996.46,0.006861
20090820,0.010558,0.010515,0.012112,0.012066,9138431970.00,500,9043339380.00,500,1007.37,0.010949
20090821,0.018416,0.018241,0.021424,0.021376,9305082260.00,500,9138431970.00,500,1026.13,0.018623
20090824,-0.000583,-0.000594,-0.002999,-0.003024,9299559530.00,500,9305082260.00,500,1025.57,-0.000546
20090825,0.002407,0.002400,0.004278,0.004259,9321906890.00,500,9299559530.00,500,1028.00,0.002369
20090826,0.000290,0.000193,0.000960,0.000855,9323709310.00,500,9321906890.00,500,1028.12,0.000117
20090827,0.002485,0.002372,0.004135,0.003929,9345824510.00,500,9323709310.00,500,1030.98,0.002782
20090828,-0.001989,-0.002139,0.001034,0.000833,9326035900.00,500,9345824510.00,500,1028.93,-0.001988
20090831,-0.007871,-0.007911,-0.011116,-0.011148,9286963800.00,500,9326035900.00,500,1020.62,-0.008076
20090901,-0.021739,-0.021781,-0.024847,-0.024865,9084476160.00,500,9290503970.00,500,998.04,-0.022124
20090902,-0.003071,-0.003315,-0.004208,-0.004369,9054364120.00,500,9084476160.00,500,994.75,-0.003296
20090903,0.008764,0.008686,0.011716,0.011575,9133104090.00,500,9054364120.00,500,1003.24,0.008535
20090904,0.012966,0.012911,0.013832,0.013705,9251449940.00,500,9133104090.00,500,1016.40,0.013118
20090908,0.008913,0.008738,0.011592,0.011335,9332422760.00,500,9251449940.00,500,1025.39,0.008845
20090909,0.007755,0.007710,0.011474,0.011380,9402252820.00,500,9330347630.00,500,1033.37,0.007782
20090910,0.010279,0.010266,0.013251,0.013212,9498781000.00,500,9402252820.00,500,1044.14,0.010422
20090911,-0.001161,-0.001381,-0.000008,-0.000183,9485703860.00,500,9498781000.00,500,1042.73,-0.001350
20090914,0.006243,0.006221,0.009650,0.009638,9544712860.00,500,9485703860.00,500,1049.34,0.006339
20090915,0.003038,0.003035,0.007712,0.007699,9573684800.00,500,9544712860.00,500,1052.63,0.003135
20090916,0.015149,0.015121,0.018789,0.018733,9718478120.00,500,9573684800.00,500,1068.76,0.015324
20090917,-0.002853,-0.002988,-0.006209,-0.006314,9689435150.00,500,9718478120.00,500,1065.49,-0.003060
20090918,0.002624,0.002611,0.003506,0.003484,9715362280.00,500,9689435150.00,500,1068.30,0.002637
20090921,-0.003233,-0.003235,-0.004048,-0.004053,9683934700.00,500,9715362280.00,500,1064.66,-0.003407
20090922,0.006615,0.006590,0.007915,0.007865,9747748070.00,500,9683934700.00,500,1071.66,0.006575
20090923,-0.010070,-0.010078,-0.012462,-0.012474,9649509500.00,500,9747748070.00,500,1060.87,-0.010068
20090924,-0.009156,-0.009282,-0.014992,-0.015048,9559941180.00,500,9649509500.00,500,1050.78,-0.009511
20090925,-0.006292,-0.006292,-0.006840,-0.006840,9499278470.00,500,9559941180.00,500,1044.38,-0.006091
20090928,0.017754,0.017577,0.020920,0.020670,9666243800.00,500,9499278470.00,500,1062.98,0.017810
20090929,-0.002220,-0.002250,0.000358,0.000312,9644494070.00,500,9666243800.00,500,1060.61,-0.002230
20090930,-0.003401,-0.003493,-0.003474,-0.003536,9666276590.00,500,9644494070.00,500,1057.08,-0.003328
20091001,-0.025416,-0.025432,-0.030301,-0.030329,9420444880.00,500,9666276590.00,500,1029.85,-0.025760
20091002,-0.004416,-0.004456,-0.008023,-0.008047,9378394860.00,500,9420444880.00,500,1025.21,-0.004506
20091005,0.014663,0.014648,0.019552,0.019543,9515769230.00,500,9378394860.00,500,1040.46,0.014875
20091006,0.013690,0.013675,0.012861,0.012839,9645896480.00,500,9515769230.00,500,1054.72,0.013705
20091007,0.003153,0.002649,0.002051,0.001846,9671447480.00,500,9645896480.00,500,1057.58,0.002712
